POST_ID,POST_TEXT,SHARED_POST_TEXT,DATE_PUBLISHED,IS_ATTENDING,post_date,text,label,predicted
7110579133423706112,Let’s talk customer engagement at DMEXCO - Digital Marketing Expo & Conference,"Day 2 at #dmexco conference in Cologne after an already great day 1 yesterday with good conversations. I am pretty booked the whole day, but feel free to step by the Dmexco Diner and say hi to Christof Achtzehn, Saket Toshniwal and I and have a coffee and convo about Customer Centricity! 

#customerengagement #moengage Jason S.",2023-09-21T11:02:53.566Z,no,2023-09-21,"post date: 2023-09-21 Let’s talk customer engagement at DMEXCO - Digital Marketing Expo & Conference Day 2 at #dmexco conference in Cologne after an already great day 1 yesterday with good conversations. I am pretty booked the whole day, but feel free to step by the Dmexco Diner and say hi to Christof Achtzehn, Saket Toshniwal and I and have a coffee and convo about Customer Centricity! 

#customerengagement #moengage Jason S.",0,no
7242535321198825472,"The DMEXCO 2024 in Cologne was an incredible success, especially when it came to networking 🤝. I had the privilege of connecting with industry leaders and professionals from around the world 🌍, exchanging valuable insights and experiences. It was inspiring to discover the latest innovations and trends in eCommerce 🛒, marketing 📊, and sales 💼. From cutting-edge technologies to new strategies for enhancing customer engagement 🤩, the event was a true hub of inspiration and growth. I am excited to apply these fresh ideas in future projects and collaborations 🚀.

I’d like to extend a special thank you to Sebastian Hamann 🙏. As CEO and visionary, he personally gave me a glimpse into the future 🔮, and a big shoutout to the entire SHOPWARE team 💼 for keeping me and my colleague Peter excellently informed. Huge thanks to Oliver Lucas from NFQ Solutions 🙌 for all the incredible connections he made for me, my colleague, and the BMZ Group during the event 🤝.

#NetworkingSuccess #Shopware #Pimcore #BMZGroup #NFQSolutions
#DMEXCO2024 #eCommerceTrends #BMZGermany",,2024-09-19T14:09:40.353Z,yes,2024-09-19,"post date: 2024-09-19 The DMEXCO 2024 in Cologne was an incredible success, especially when it came to networking 🤝. I had the privilege of connecting with industry leaders and professionals from around the world 🌍, exchanging valuable insights and experiences. It was inspiring to discover the latest innovations and trends in eCommerce 🛒, marketing 📊, and sales 💼. From cutting-edge technologies to new strategies for enhancing customer engagement 🤩, the event was a true hub of inspiration and growth. I am excited to apply these fresh ideas in future projects and collaborations 🚀.

I’d like to extend a special thank you to Sebastian Hamann 🙏. As CEO and visionary, he personally gave me a glimpse into the future 🔮, and a big shoutout to the entire SHOPWARE team 💼 for keeping me and my colleague Peter excellently informed. Huge thanks to Oliver Lucas from NFQ Solutions 🙌 for all the incredible connections he made for me, my colleague, and the BMZ Group during the event 🤝.

#NetworkingSuccess #Shopware #Pimcore #BMZGroup #NFQSolutions
#DMEXCO2024 #eCommerceTrends #BMZGermany",1,yes
7242072211035979776,Auf dem Weg zur DMEXCO 2024. Wer ist auch dort und hat Lust sich zu treffen oder/und für einen Austausch. ✌️#dmexco,,2024-09-18T07:29:26.283Z,yes,2024-09-18,post date: 2024-09-18 Auf dem Weg zur DMEXCO 2024. Wer ist auch dort und hat Lust sich zu treffen oder/und für einen Austausch. ✌️#dmexco,1,yes
6577557973869170688,"This year at #DMEXCO, there are many interesting concepts and #innovative ways to approach the #omnichannel customer experience in #retail and #ecommerce business. 

🛒In this rapidly transforming market, #merchants are looking for ways to create differentiating factors to win customers. 

🎯Today, I was joined by Efe Acunaz, Marketing Manager at ePages, here at the booth of Worldline Global | SIX Payment Services. He took us through a customer journey which combines in-store & online shopping experience. 

👉 Efe also tells us about #retention possibilities via multiple channels.  

#expertsender #dmexco19 #marketingautomation #customerjourney #segmentation #personalization #datadrivenmarketing #conversion #agencies #emailmarketing #conference #networking #cologne ",,2019-09-11T14:20:45.864Z,no,2019-09-11,"post date: 2019-09-11 This year at #DMEXCO, there are many interesting concepts and #innovative ways to approach the #omnichannel customer experience in #retail and #ecommerce business. 

🛒In this rapidly transforming market, #merchants are looking for ways to create differentiating factors to win customers. 

🎯Today, I was joined by Efe Acunaz, Marketing Manager at ePages, here at the booth of Worldline Global | SIX Payment Services. He took us through a customer journey which combines in-store & online shopping experience. 

👉 Efe also tells us about #retention possibilities via multiple channels.  

#expertsender #dmexco19 #marketingautomation #customerjourney #segmentation #personalization #datadrivenmarketing #conversion #agencies #emailmarketing #conference #networking #cologne ",0,no
7086994588120272896,Meet us DMEXCO - Digital Marketing Expo & Conference,"Individually outstanding, in combination fantastic. ♾️ Get your #DMEXCO23 ticket now & find out why over 100,000 companies are already relying on Pimcore: dmexco.com/tickets
Dietmar Rietsch: 💬 ""Our presence at this year's DMEXCO conference is set to be truly remarkable. Located at the very heart of the event, our space will serve as a vibrant hub to share our vision and the extraordinary capabilities of the Pimcore Platform with partners and our open-source ecosystem. If you're familiar with Pimcore, then you're aware of our reputation for hosting memorable booth parties that are sure to dazzle and delight. 

So, prepare to be swept off your feet and join us at DMEXCO 2023 - we're excited to connect with you!""


#Pimcore #DietmarRietsch #DMEXCO #PIM #DAM #CMS",2023-07-18T09:06:19.785Z,no,2023-07-18,"post date: 2023-07-18 Meet us DMEXCO - Digital Marketing Expo & Conference Individually outstanding, in combination fantastic. ♾️ Get your #DMEXCO23 ticket now & find out why over 100,000 companies are already relying on Pimcore: dmexco.com/tickets
Dietmar Rietsch: 💬 ""Our presence at this year's DMEXCO conference is set to be truly remarkable. Located at the very heart of the event, our space will serve as a vibrant hub to share our vision and the extraordinary capabilities of the Pimcore Platform with partners and our open-source ecosystem. If you're familiar with Pimcore, then you're aware of our reputation for hosting memorable booth parties that are sure to dazzle and delight. 

So, prepare to be swept off your feet and join us at DMEXCO 2023 - we're excited to connect with you!""


#Pimcore #DietmarRietsch #DMEXCO #PIM #DAM #CMS",0,no
7231350868216840193,"Pubcircle is gearing up for DMEXCO - Digital Marketing Expo & Conference 2024! What better way to kick off our journey with this project than by joining the incredible lineup at one of the biggest events in the digital marketing industry. 🚀

Looking forward to exploring innovative solutions, connecting with industry leaders, and showcasing how Pubcircle is empowering publishers to maximize their ad revenue.

If you’re attending DMEXCO, let’s connect! I’d love to discuss how we can collaborate to push the boundaries of what’s possible in ad tech.

See you in Cologne!

#DMEXCO2024 #AdTech #Innovation #Growth #Pubcircle",,2024-08-19T17:26:38.967Z,yes,2024-08-19,"post date: 2024-08-19 Pubcircle is gearing up for DMEXCO - Digital Marketing Expo & Conference 2024! What better way to kick off our journey with this project than by joining the incredible lineup at one of the biggest events in the digital marketing industry. 🚀

Looking forward to exploring innovative solutions, connecting with industry leaders, and showcasing how Pubcircle is empowering publishers to maximize their ad revenue.

If you’re attending DMEXCO, let’s connect! I’d love to discuss how we can collaborate to push the boundaries of what’s possible in ad tech.

See you in Cologne!

#DMEXCO2024 #AdTech #Innovation #Growth #Pubcircle",1,yes
7114579525786550273,"🚀 DMEXCO - Digital Marketing Expo & Conference was an incredible event, and I'm excited to share my thoughts!

I was amazed by the presence of numerous retailers at the conference, such as OBI Group Holding, OTTO, and Lidl in Germany. It felt more like a retail event than a marketing and tech-focused conference. Of course, there were also many exhibitors showcasing the #eCommerce industry! 🛍️

In the startup valley, I noticed several services dedicated to eCommerce, including analytics, ad campaign optimization, A/B testing, creative work, post-view and post-click optimization, conversions, and attributions. This was a significant highlight compared to previous years.

I want to emphasize the industry's growing trend of retail and AI. One of the talks that stood out to me was by Birk Angermann from Shopify. The ""Imagine the AI-Powered Future of Commerce"" was genuinely captivating. It delved into how cutting-edge technology could shape the future of most businesses.

The conference attracted many attendees, giving it a genuinely European vibe. It was great to see business partners and people I know personally there. While I had the opportunity to attend some fantastic speakers and live meetings on the first day, the second day was dedicated to networking and connecting with my business partners 🤝

The only downside was that some talks were conducted in German without English translation, making it challenging to understand the content. However, overall, it was an amazing conference, and I'm already looking forward to attending next year! 🎉

#DMEXCO23 #EmpoweringDigitalCreativity #Networking #TechEvents #MarketingConference ",,2023-10-02T11:59:01.428Z,no,2023-10-02,"post date: 2023-10-02 🚀 DMEXCO - Digital Marketing Expo & Conference was an incredible event, and I'm excited to share my thoughts!

I was amazed by the presence of numerous retailers at the conference, such as OBI Group Holding, OTTO, and Lidl in Germany. It felt more like a retail event than a marketing and tech-focused conference. Of course, there were also many exhibitors showcasing the #eCommerce industry! 🛍️

In the startup valley, I noticed several services dedicated to eCommerce, including analytics, ad campaign optimization, A/B testing, creative work, post-view and post-click optimization, conversions, and attributions. This was a significant highlight compared to previous years.

I want to emphasize the industry's growing trend of retail and AI. One of the talks that stood out to me was by Birk Angermann from Shopify. The ""Imagine the AI-Powered Future of Commerce"" was genuinely captivating. It delved into how cutting-edge technology could shape the future of most businesses.

The conference attracted many attendees, giving it a genuinely European vibe. It was great to see business partners and people I know personally there. While I had the opportunity to attend some fantastic speakers and live meetings on the first day, the second day was dedicated to networking and connecting with my business partners 🤝

The only downside was that some talks were conducted in German without English translation, making it challenging to understand the content. However, overall, it was an amazing conference, and I'm already looking forward to attending next year! 🎉

#DMEXCO23 #EmpoweringDigitalCreativity #Networking #TechEvents #MarketingConference ",0,yes
7241703014208540673,"𝘾𝙖𝙡𝙡𝙞𝙣𝙜 𝙖𝙡𝙡 𝙥𝙤𝙙𝙘𝙖𝙨𝙩 𝙡𝙤𝙫𝙚𝙧𝙨! 🎧 

Guess who’s on the latest DMEXCO podcast episode? Yep, it’s ME! 😎 And I couldn’t be more excited! Huge thanks to the fabulous Verena Gründel for inviting me to dive into one of my all-time favorite topics: #marketing #transformation with a strong focus on #culture. How could I possibly say no?! 

Oh, and btw, this is the final episode before #DMEXCO2024 kicks off! Just two days before I hit the central stage with my keynote “𝙏𝙝𝙞𝙨 𝙘𝙝𝙖𝙣𝙜𝙚 𝙞𝙨 𝙛𝙧𝙚𝙖𝙠𝙞𝙣’ 𝙣𝙚𝙘𝙚𝙨𝙨𝙖𝙧𝙮! 𝙃𝙖𝙣𝙙𝙨-𝙤𝙣 𝙩𝙞𝙥𝙨 𝙛𝙤𝙧 𝙙𝙧𝙞𝙫𝙞𝙣𝙜 𝙨𝙪𝙨𝙩𝙖𝙞𝙣𝙖𝙗𝙡𝙚 𝙘𝙝𝙖𝙣𝙜𝙚” (don’t miss it!)! 🎤🔥 

Verena kicks off the episode by saying, “Every two weeks, you’ll meet the most exciting people from marketing, tech, and the #DigitalEconomy.” What an honor to be included! I can't wait for you to tune in, share your thoughts, and drop your feedback – seriously, I want to hear it all! 🙌 

Here’s what I’ll be diving into: 

💡 𝗖𝗼𝗻𝘀𝘁𝗮𝗻𝘁 𝗰𝗵𝗮𝗻𝗴𝗲, 𝗵𝗶𝗴𝗵 𝘀𝘁𝗮𝗸𝗲𝘀 – how do you navigate critical transformations without missing the mark? 

🎯 𝗠𝗮𝗿𝗸𝗲𝘁𝗶𝗻𝗴’𝘀 𝗻𝗲𝘄 𝗽𝗹𝗮𝘆𝗯𝗼𝗼𝗸 – the must-have skills every marketer needs to crush it in today’s digital world. 

🤝 𝗦𝗸𝗶𝗻 𝗶𝗻 𝘁𝗵𝗲 𝗴𝗮𝗺𝗲 – how empowering your teams is the secret to driving real, lasting change. 

🤖 𝗔𝗜: The ultimate game-changer – why it's revolutionizing marketing and business like never before. 

And that’s just the beginning! If you prefer listening over reading, this episode is for you! Get ready for a deep dive into navigating these challenging times from a marketing person in the tech world. Link in the comments! ⬇️ 

P.S. Don’t forget to catch me live this Thursday on the massive DMEXCO central stage from 11:40-12:00 in Köln. Already on my way and tuning into our podcast episode – see you soon! 🚀",,2024-09-17T07:02:22.889Z,yes,2024-09-17,"post date: 2024-09-17 𝘾𝙖𝙡𝙡𝙞𝙣𝙜 𝙖𝙡𝙡 𝙥𝙤𝙙𝙘𝙖𝙨𝙩 𝙡𝙤𝙫𝙚𝙧𝙨! 🎧 

Guess who’s on the latest DMEXCO podcast episode? Yep, it’s ME! 😎 And I couldn’t be more excited! Huge thanks to the fabulous Verena Gründel for inviting me to dive into one of my all-time favorite topics: #marketing #transformation with a strong focus on #culture. How could I possibly say no?! 

Oh, and btw, this is the final episode before #DMEXCO2024 kicks off! Just two days before I hit the central stage with my keynote “𝙏𝙝𝙞𝙨 𝙘𝙝𝙖𝙣𝙜𝙚 𝙞𝙨 𝙛𝙧𝙚𝙖𝙠𝙞𝙣’ 𝙣𝙚𝙘𝙚𝙨𝙨𝙖𝙧𝙮! 𝙃𝙖𝙣𝙙𝙨-𝙤𝙣 𝙩𝙞𝙥𝙨 𝙛𝙤𝙧 𝙙𝙧𝙞𝙫𝙞𝙣𝙜 𝙨𝙪𝙨𝙩𝙖𝙞𝙣𝙖𝙗𝙡𝙚 𝙘𝙝𝙖𝙣𝙜𝙚” (don’t miss it!)! 🎤🔥 

Verena kicks off the episode by saying, “Every two weeks, you’ll meet the most exciting people from marketing, tech, and the #DigitalEconomy.” What an honor to be included! I can't wait for you to tune in, share your thoughts, and drop your feedback – seriously, I want to hear it all! 🙌 

Here’s what I’ll be diving into: 

💡 𝗖𝗼𝗻𝘀𝘁𝗮𝗻𝘁 𝗰𝗵𝗮𝗻𝗴𝗲, 𝗵𝗶𝗴𝗵 𝘀𝘁𝗮𝗸𝗲𝘀 – how do you navigate critical transformations without missing the mark? 

🎯 𝗠𝗮𝗿𝗸𝗲𝘁𝗶𝗻𝗴’𝘀 𝗻𝗲𝘄 𝗽𝗹𝗮𝘆𝗯𝗼𝗼𝗸 – the must-have skills every marketer needs to crush it in today’s digital world. 

🤝 𝗦𝗸𝗶𝗻 𝗶𝗻 𝘁𝗵𝗲 𝗴𝗮𝗺𝗲 – how empowering your teams is the secret to driving real, lasting change. 

🤖 𝗔𝗜: The ultimate game-changer – why it's revolutionizing marketing and business like never before. 

And that’s just the beginning! If you prefer listening over reading, this episode is for you! Get ready for a deep dive into navigating these challenging times from a marketing person in the tech world. Link in the comments! ⬇️ 

P.S. Don’t forget to catch me live this Thursday on the massive DMEXCO central stage from 11:40-12:00 in Köln. Already on my way and tuning into our podcast episode – see you soon! 🚀",1,yes
7226861669291851777,"Die DMEXCO 2024 steht vor der Tür 🚪

Trefft das HubSpot-Team sowie unsere Partner Konzepthaus Web Solutions GmbH und TRIALTA GmbH auf der DMEXCO - Digital Marketing Expo & Conference. 

Die sich wandelnde Customer Journey und der Einfluss von KI stellen Unternehmen vor neue Herausforderungen. Gemeinsam mit unseren Partnern stellen wir dir vor, wie du mit KI-gestützten Funktionen auf der gesamten Customer Plattform intelligenter arbeiten kannst.

Wir freuen uns auf den gemeinsamen Austausch! 

👉 Hier könnt ihr euch direkt einen Termin sichern: https://hubs.la/Q02JKNh00

📍Halle 6, Stand D44

#DMEXCO #DMEXCO24 #HubSpot",,2024-08-07T08:08:10.524Z,yes,2024-08-07,"post date: 2024-08-07 Die DMEXCO 2024 steht vor der Tür 🚪

Trefft das HubSpot-Team sowie unsere Partner Konzepthaus Web Solutions GmbH und TRIALTA GmbH auf der DMEXCO - Digital Marketing Expo & Conference. 

Die sich wandelnde Customer Journey und der Einfluss von KI stellen Unternehmen vor neue Herausforderungen. Gemeinsam mit unseren Partnern stellen wir dir vor, wie du mit KI-gestützten Funktionen auf der gesamten Customer Plattform intelligenter arbeiten kannst.

Wir freuen uns auf den gemeinsamen Austausch! 

👉 Hier könnt ihr euch direkt einen Termin sichern: https://hubs.la/Q02JKNh00

📍Halle 6, Stand D44

#DMEXCO #DMEXCO24 #HubSpot",1,yes
6580135030855733248,"A very special guest was seated in the first row during my recent keynote at Dmexco. My dad. He wanted to find out in person what his son actually does for a living and saw me present in front of 500 people. A very special and personal moment in my career.

The recording is online, too: https://lnkd.in/gYhndQP
#dmexco",,2019-09-18T17:07:24.254Z,yes,2019-09-18,"post date: 2019-09-18 A very special guest was seated in the first row during my recent keynote at Dmexco. My dad. He wanted to find out in person what his son actually does for a living and saw me present in front of 500 people. A very special and personal moment in my career.

The recording is online, too: https://lnkd.in/gYhndQP
#dmexco",1,no
7247653530512035840,"I’m pleased to be attending Africa Oil Week (AOW) from 7-10 October 2024 in Cape Town alongside my colleagues Abayomi Akinjide M.A LL.M and Leon Miller. With a focus on gas monetization, responsible exploration, and future fuels, I’m eager to engage in conversations that will shape the continent’s energy future. Let’s connect and collaborate! ",,2024-10-03T17:07:36.538Z,no,2024-10-03,"post date: 2024-10-03 I’m pleased to be attending Africa Oil Week (AOW) from 7-10 October 2024 in Cape Town alongside my colleagues Abayomi Akinjide M.A LL.M and Leon Miller. With a focus on gas monetization, responsible exploration, and future fuels, I’m eager to engage in conversations that will shape the continent’s energy future. Let’s connect and collaborate! ",0,no
7195868580435906560,I'm so looking forward to participate in the BCW In Action event in June! Meeting with entrepreneurs is so important to do so InPerson as well as virtual. Barbara Mowat - GroYourBiz Ltd. President and Founder,"🌟Smart Growth International Business Expo is here! Are you ready to expand your business?🌟

Get ready to network, learn, and grow with one of the industry's most influential leaders, Barbara Mowat - GroYourBiz Ltd. President and Founder! 🎉

Barbara Mowat - GroYourBiz Ltd. President and Founder is an international leader in SME enterprise development who has helped tens of thousands of businesses over the past 36 years, with a special emphasis on empowering women entrepreneurs. She created the Uniquely Programs, supporting over 12,000 entrepreneurs to access increased markets, and founded a national magazine, a retail store, and an e-commerce site dedicated to small businesses. Her work has spanned Canada, South-East Asia, the USA, South America, Europe, Afghanistan, India, and Africa. 🌎

Join us at the Smart Growth Business International Expo, happening June 26-28 in Hudson, Calgary, to gain invaluable insights from Barbara Mowat. Get your tickets on Eventbrite now: https://lnkd.in/gY9ZS-wV

Don't miss this opportunity to meet Barbara and other inspiring leaders who are shaping the future of business! See you there! 🚀 

#SmartGrowthExpo #Networking #BusinessLeaders #Empowerment

====

🌟L'Expo Internationale des Affaires pour la Croissance Intelligente est là ! Êtes-vous prêt à développer votre entreprise ? 🌟 Préparez-vous à réseauter, à apprendre et à vous développer avec l'une des leaders les plus influentes de l'industrie, Barbara Mowat - GroYourBiz Ltd. President and Founder ! 🎉

Barbara Mowat est une figure de proue internationale du développement des PME qui a aidé des dizaines de milliers d'entreprises au cours des 36 dernières années, en mettant particulièrement l'accent sur l'autonomisation des femmes entrepreneurs. Elle a créé les programmes Uniquely, qui ont aidé plus de 12 000 entrepreneurs à accéder à des marchés plus importants, et a fondé un magazine national, un magasin de détail et un site de commerce électronique dédié aux petites entreprises. Son travail s'est étendu au Canada, à l'Asie du Sud-Est, aux États-Unis, à l'Amérique du Sud, à l'Europe, à l'Afghanistan, à l'Inde et à l'Afrique. 🌎

Rejoignez-nous à L'Expo Internationale des Affaires pour la Croissance Intelligente, qui se tiendra du 26 au 28 juin à The Hudson à Calgary, pour bénéficier des précieux conseils de Barbara Mowat. Achetez vos billets sur Eventbrite dès maintenant : https://lnkd.in/gY9ZS-wV

Ne manquez pas cette occasion de rencontrer Barbara et d'autres leaders inspirants qui façonnent l'avenir des entreprises ! Au plaisir de vous y voir ! 🚀

Carolyn E. Howell, Meaghan Pelton, Denise Smith (she/her/hers), Amber Batchelor, IOM, Félix ZOGNING, Ph.D., Adm.A., Mary Schreiber Swenson PhD, Myriam FRANCISQUE, LLM, Evelyne Nyairo, Yvonne Kangong MD, Edith Ursule Mbella, Andrea Bailey-Brown, MBA, Carla Casseus, Jerome M., Betty Hines, W.E.W. Founder and CEO (she/her) WPO Platinum III Chair
#SmartExpo2024 #BusinessExpo #NetworkingOpportunity",2024-05-13T19:32:42.333Z,no,2024-05-13,"post date: 2024-05-13 I'm so looking forward to participate in the BCW In Action event in June! Meeting with entrepreneurs is so important to do so InPerson as well as virtual. Barbara Mowat - GroYourBiz Ltd. President and Founder 🌟Smart Growth International Business Expo is here! Are you ready to expand your business?🌟

Get ready to network, learn, and grow with one of the industry's most influential leaders, Barbara Mowat - GroYourBiz Ltd. President and Founder! 🎉

Barbara Mowat - GroYourBiz Ltd. President and Founder is an international leader in SME enterprise development who has helped tens of thousands of businesses over the past 36 years, with a special emphasis on empowering women entrepreneurs. She created the Uniquely Programs, supporting over 12,000 entrepreneurs to access increased markets, and founded a national magazine, a retail store, and an e-commerce site dedicated to small businesses. Her work has spanned Canada, South-East Asia, the USA, South America, Europe, Afghanistan, India, and Africa. 🌎

Join us at the Smart Growth Business International Expo, happening June 26-28 in Hudson, Calgary, to gain invaluable insights from Barbara Mowat. Get your tickets on Eventbrite now: https://lnkd.in/gY9ZS-wV

Don't miss this opportunity to meet Barbara and other inspiring leaders who are shaping the future of business! See you there! 🚀 

#SmartGrowthExpo #Networking #BusinessLeaders #Empowerment

====

🌟L'Expo Internationale des Affaires pour la Croissance Intelligente est là ! Êtes-vous prêt à développer votre entreprise ? 🌟 Préparez-vous à réseauter, à apprendre et à vous développer avec l'une des leaders les plus influentes de l'industrie, Barbara Mowat - GroYourBiz Ltd. President and Founder ! 🎉

Barbara Mowat est une figure de proue internationale du développement des PME qui a aidé des dizaines de milliers d'entreprises au cours des 36 dernières années, en mettant particulièrement l'accent sur l'autonomisation des femmes entrepreneurs. Elle a créé les programmes Uniquely, qui ont aidé plus de 12 000 entrepreneurs à accéder à des marchés plus importants, et a fondé un magazine national, un magasin de détail et un site de commerce électronique dédié aux petites entreprises. Son travail s'est étendu au Canada, à l'Asie du Sud-Est, aux États-Unis, à l'Amérique du Sud, à l'Europe, à l'Afghanistan, à l'Inde et à l'Afrique. 🌎

Rejoignez-nous à L'Expo Internationale des Affaires pour la Croissance Intelligente, qui se tiendra du 26 au 28 juin à The Hudson à Calgary, pour bénéficier des précieux conseils de Barbara Mowat. Achetez vos billets sur Eventbrite dès maintenant : https://lnkd.in/gY9ZS-wV

Ne manquez pas cette occasion de rencontrer Barbara et d'autres leaders inspirants qui façonnent l'avenir des entreprises ! Au plaisir de vous y voir ! 🚀

Carolyn E. Howell, Meaghan Pelton, Denise Smith (she/her/hers), Amber Batchelor, IOM, Félix ZOGNING, Ph.D., Adm.A., Mary Schreiber Swenson PhD, Myriam FRANCISQUE, LLM, Evelyne Nyairo, Yvonne Kangong MD, Edith Ursule Mbella, Andrea Bailey-Brown, MBA, Carla Casseus, Jerome M., Betty Hines, W.E.W. Founder and CEO (she/her) WPO Platinum III Chair
#SmartExpo2024 #BusinessExpo #NetworkingOpportunity",0,no
7245744782151438336,"The Armenia Digital Awards 2024 by ECDMA  and Digital & Ecomm EVN Conference are now behind us. It's a mix of emotions – happiness for what we achieved, but also a bit of sadness that it’s almost over. What's left is preparing press releases, delivering awards to those who couldn't attend, analyzing our mistakes, and figuring out the future of these events.

Some people have asked, ""How much did you earn?"" If we’re talking money, the answer is simple – I earned a significant amount, just with a minus sign in front of it (or as some like to call it, ""substantial negative growth"") 😄. But I see it as an investment. An investment in the development of Armenia's market and community.

Thanks to these events, I got to meet so many incredible people – people who are great to talk to about life and work, people who are ready to help without expecting anything in return, even offering their support before being asked. These are people with whom I’m sure we’ll create many more projects together.

The conference, which Artak Harutyunyan  (so glad we met and became partners) and I organized from scratch in just a two weeks, saw an incredible turnout. I’ve never seen a conference in Yerevan where, 40 minutes before the start, the hall was already half full. At one point, we had around 200 attendees simultaneously, and considering the flow of people coming and going, there were over 280 participants in total. These are incredible numbers!

The speakers were highly professional, the topics were relevant and interesting, and the audience was actively engaging, not just scrolling on their phones.

Yes, there were some surprising challenges along the way – the low engagement from agencies (globally, agencies are typically the main participants, submitting their client work), the hesitation from sponsors, the lack of interest from ministries, and the reluctance of voters to leave written feedback on government services (even though they have plenty to say in person). But these are minor setbacks – we'll make it even better next time.

These were my first events where I was the lead organizer. Sure, I’ve often spoken at conferences and been involved in the setup in my corporate life, but this was different. The adrenaline is something I already crave more of, and I completely understand people in the event industry – always exhausted, but never giving up.

Thank you to everyone who helped, participated, and attended. Thank you to the jury, the press, new and old friends, and my family.

I’ll write a few more thoughtful posts later, but for now, it’s all emotions – apologies for the long read.

",,2024-09-28T10:42:55.468Z,no,2024-09-28,"post date: 2024-09-28 The Armenia Digital Awards 2024 by ECDMA  and Digital & Ecomm EVN Conference are now behind us. It's a mix of emotions – happiness for what we achieved, but also a bit of sadness that it’s almost over. What's left is preparing press releases, delivering awards to those who couldn't attend, analyzing our mistakes, and figuring out the future of these events.

Some people have asked, ""How much did you earn?"" If we’re talking money, the answer is simple – I earned a significant amount, just with a minus sign in front of it (or as some like to call it, ""substantial negative growth"") 😄. But I see it as an investment. An investment in the development of Armenia's market and community.

Thanks to these events, I got to meet so many incredible people – people who are great to talk to about life and work, people who are ready to help without expecting anything in return, even offering their support before being asked. These are people with whom I’m sure we’ll create many more projects together.

The conference, which Artak Harutyunyan  (so glad we met and became partners) and I organized from scratch in just a two weeks, saw an incredible turnout. I’ve never seen a conference in Yerevan where, 40 minutes before the start, the hall was already half full. At one point, we had around 200 attendees simultaneously, and considering the flow of people coming and going, there were over 280 participants in total. These are incredible numbers!

The speakers were highly professional, the topics were relevant and interesting, and the audience was actively engaging, not just scrolling on their phones.

Yes, there were some surprising challenges along the way – the low engagement from agencies (globally, agencies are typically the main participants, submitting their client work), the hesitation from sponsors, the lack of interest from ministries, and the reluctance of voters to leave written feedback on government services (even though they have plenty to say in person). But these are minor setbacks – we'll make it even better next time.

These were my first events where I was the lead organizer. Sure, I’ve often spoken at conferences and been involved in the setup in my corporate life, but this was different. The adrenaline is something I already crave more of, and I completely understand people in the event industry – always exhausted, but never giving up.

Thank you to everyone who helped, participated, and attended. Thank you to the jury, the press, new and old friends, and my family.

I’ll write a few more thoughtful posts later, but for now, it’s all emotions – apologies for the long read.

",0,no
